code,codetype,code_description,event
C4362,ICD10CM,Any_malignancy,cci
C4370,ICD10CM,Any_malignancy,cci
C4371,ICD10CM,Any_malignancy,cci
C4372,ICD10CM,Any_malignancy,cci
C438,ICD10CM,Any_malignancy,cci
C439,ICD10CM,Any_malignancy,cci
C45,ICD10CM,Any_malignancy,cci
C450,ICD10CM,Any_malignancy,cci
C451,ICD10CM,Any_malignancy,cci
C452,ICD10CM,Any_malignancy,cci
C457,ICD10CM,Any_malignancy,cci
C459,ICD10CM,Any_malignancy,cci
C46,ICD10CM,Any_malignancy,cci
C460,ICD10CM,Any_malignancy,cci
C461,ICD10CM,Any_malignancy,cci
C462,ICD10CM,Any_malignancy,cci
C463,ICD10CM,Any_malignancy,cci
C464,ICD10CM,Any_malignancy,cci
C465,ICD10CM,Any_malignancy,cci
C4650,ICD10CM,Any_malignancy,cci
C4651,ICD10CM,Any_malignancy,cci
C4652,ICD10CM,Any_malignancy,cci
C467,ICD10CM,Any_malignancy,cci
C469,ICD10CM,Any_malignancy,cci
C47,ICD10CM,Any_malignancy,cci
C470,ICD10CM,Any_malignancy,cci
C4710,ICD10CM,Any_malignancy,cci
C4711,ICD10CM,Any_malignancy,cci
C4712,ICD10CM,Any_malignancy,cci
C4720,ICD10CM,Any_malignancy,cci
C4721,ICD10CM,Any_malignancy,cci
C4722,ICD10CM,Any_malignancy,cci
C473,ICD10CM,Any_malignancy,cci
C474,ICD10CM,Any_malignancy,cci
C475,ICD10CM,Any_malignancy,cci
C476,ICD10CM,Any_malignancy,cci
C478,ICD10CM,Any_malignancy,cci
C479,ICD10CM,Any_malignancy,cci
C48,ICD10CM,Any_malignancy,cci
C480,ICD10CM,Any_malignancy,cci
C481,ICD10CM,Any_malignancy,cci
C482,ICD10CM,Any_malignancy,cci
C488,ICD10CM,Any_malignancy,cci
C49,ICD10CM,Any_malignancy,cci
C490,ICD10CM,Any_malignancy,cci
C4910,ICD10CM,Any_malignancy,cci
C4911,ICD10CM,Any_malignancy,cci
C4912,ICD10CM,Any_malignancy,cci
C4920,ICD10CM,Any_malignancy,cci
C4921,ICD10CM,Any_malignancy,cci
C4922,ICD10CM,Any_malignancy,cci
C493,ICD10CM,Any_malignancy,cci
C494,ICD10CM,Any_malignancy,cci
C495,ICD10CM,Any_malignancy,cci
C496,ICD10CM,Any_malignancy,cci
C498,ICD10CM,Any_malignancy,cci
C499,ICD10CM,Any_malignancy,cci
C49A,ICD10CM,Any_malignancy,cci
C49A0,ICD10CM,Any_malignancy,cci
C49A1,ICD10CM,Any_malignancy,cci
C49A2,ICD10CM,Any_malignancy,cci
C49A3,ICD10CM,Any_malignancy,cci
C49A4,ICD10CM,Any_malignancy,cci
C49A5,ICD10CM,Any_malignancy,cci
C49A9,ICD10CM,Any_malignancy,cci
C50,ICD10CM,Any_malignancy,cci
C5001,ICD10CM,Any_malignancy,cci
C50011,ICD10CM,Any_malignancy,cci
C50012,ICD10CM,Any_malignancy,cci
C50019,ICD10CM,Any_malignancy,cci
C5002,ICD10CM,Any_malignancy,cci
C50021,ICD10CM,Any_malignancy,cci
C50022,ICD10CM,Any_malignancy,cci
C50029,ICD10CM,Any_malignancy,cci
C5011,ICD10CM,Any_malignancy,cci
C50111,ICD10CM,Any_malignancy,cci
C50112,ICD10CM,Any_malignancy,cci
C50119,ICD10CM,Any_malignancy,cci
C5012,ICD10CM,Any_malignancy,cci
C50121,ICD10CM,Any_malignancy,cci
C50122,ICD10CM,Any_malignancy,cci
C50129,ICD10CM,Any_malignancy,cci
C5021,ICD10CM,Any_malignancy,cci
C50211,ICD10CM,Any_malignancy,cci
C50212,ICD10CM,Any_malignancy,cci
C50219,ICD10CM,Any_malignancy,cci
C5022,ICD10CM,Any_malignancy,cci
C50221,ICD10CM,Any_malignancy,cci
C50222,ICD10CM,Any_malignancy,cci
C50229,ICD10CM,Any_malignancy,cci
C5031,ICD10CM,Any_malignancy,cci
C50311,ICD10CM,Any_malignancy,cci
C50312,ICD10CM,Any_malignancy,cci
C50319,ICD10CM,Any_malignancy,cci
C5032,ICD10CM,Any_malignancy,cci
C50321,ICD10CM,Any_malignancy,cci
C50322,ICD10CM,Any_malignancy,cci
C50329,ICD10CM,Any_malignancy,cci
C5041,ICD10CM,Any_malignancy,cci
C50411,ICD10CM,Any_malignancy,cci
C50412,ICD10CM,Any_malignancy,cci
C50419,ICD10CM,Any_malignancy,cci
C5042,ICD10CM,Any_malignancy,cci
C50421,ICD10CM,Any_malignancy,cci
C50422,ICD10CM,Any_malignancy,cci
C50429,ICD10CM,Any_malignancy,cci
C5051,ICD10CM,Any_malignancy,cci
C50511,ICD10CM,Any_malignancy,cci
C50512,ICD10CM,Any_malignancy,cci
C50519,ICD10CM,Any_malignancy,cci
C5052,ICD10CM,Any_malignancy,cci
C50521,ICD10CM,Any_malignancy,cci
C50522,ICD10CM,Any_malignancy,cci
C50529,ICD10CM,Any_malignancy,cci
C5061,ICD10CM,Any_malignancy,cci
C50611,ICD10CM,Any_malignancy,cci
C50612,ICD10CM,Any_malignancy,cci
C50619,ICD10CM,Any_malignancy,cci
C5062,ICD10CM,Any_malignancy,cci
C50621,ICD10CM,Any_malignancy,cci
C50622,ICD10CM,Any_malignancy,cci
C50629,ICD10CM,Any_malignancy,cci
C5081,ICD10CM,Any_malignancy,cci
C50811,ICD10CM,Any_malignancy,cci
C50812,ICD10CM,Any_malignancy,cci
C50819,ICD10CM,Any_malignancy,cci
C5082,ICD10CM,Any_malignancy,cci
C50821,ICD10CM,Any_malignancy,cci
C50822,ICD10CM,Any_malignancy,cci
C50829,ICD10CM,Any_malignancy,cci
C5091,ICD10CM,Any_malignancy,cci
C50911,ICD10CM,Any_malignancy,cci
C50912,ICD10CM,Any_malignancy,cci
C50919,ICD10CM,Any_malignancy,cci
C5092,ICD10CM,Any_malignancy,cci
C50921,ICD10CM,Any_malignancy,cci
C50922,ICD10CM,Any_malignancy,cci
C50929,ICD10CM,Any_malignancy,cci
C51,ICD10CM,Any_malignancy,cci
C510,ICD10CM,Any_malignancy,cci
C511,ICD10CM,Any_malignancy,cci
C512,ICD10CM,Any_malignancy,cci
C518,ICD10CM,Any_malignancy,cci
C519,ICD10CM,Any_malignancy,cci
C52,ICD10CM,Any_malignancy,cci
C53,ICD10CM,Any_malignancy,cci
C530,ICD10CM,Any_malignancy,cci
C531,ICD10CM,Any_malignancy,cci
C538,ICD10CM,Any_malignancy,cci
C539,ICD10CM,Any_malignancy,cci
C54,ICD10CM,Any_malignancy,cci
C540,ICD10CM,Any_malignancy,cci
C541,ICD10CM,Any_malignancy,cci
C542,ICD10CM,Any_malignancy,cci
C543,ICD10CM,Any_malignancy,cci
C548,ICD10CM,Any_malignancy,cci
C549,ICD10CM,Any_malignancy,cci
C55,ICD10CM,Any_malignancy,cci
C561,ICD10CM,Any_malignancy,cci
C562,ICD10CM,Any_malignancy,cci
C569,ICD10CM,Any_malignancy,cci
C57,ICD10CM,Any_malignancy,cci
C5700,ICD10CM,Any_malignancy,cci
C5701,ICD10CM,Any_malignancy,cci
C5702,ICD10CM,Any_malignancy,cci
C5710,ICD10CM,Any_malignancy,cci
C5711,ICD10CM,Any_malignancy,cci
C5712,ICD10CM,Any_malignancy,cci
C5720,ICD10CM,Any_malignancy,cci
C5721,ICD10CM,Any_malignancy,cci
C5722,ICD10CM,Any_malignancy,cci
C573,ICD10CM,Any_malignancy,cci
C574,ICD10CM,Any_malignancy,cci
C577,ICD10CM,Any_malignancy,cci
C578,ICD10CM,Any_malignancy,cci
C579,ICD10CM,Any_malignancy,cci
C58,ICD10CM,Any_malignancy,cci
C60,ICD10CM,Any_malignancy,cci
C600,ICD10CM,Any_malignancy,cci
C601,ICD10CM,Any_malignancy,cci
C602,ICD10CM,Any_malignancy,cci
C608,ICD10CM,Any_malignancy,cci
C609,ICD10CM,Any_malignancy,cci
C61,ICD10CM,Any_malignancy,cci
C62,ICD10CM,Any_malignancy,cci
C6200,ICD10CM,Any_malignancy,cci
C6201,ICD10CM,Any_malignancy,cci
C6202,ICD10CM,Any_malignancy,cci
C6210,ICD10CM,Any_malignancy,cci
C6211,ICD10CM,Any_malignancy,cci
C6212,ICD10CM,Any_malignancy,cci
C6290,ICD10CM,Any_malignancy,cci
C6291,ICD10CM,Any_malignancy,cci
C6292,ICD10CM,Any_malignancy,cci
C63,ICD10CM,Any_malignancy,cci
C6300,ICD10CM,Any_malignancy,cci
C6301,ICD10CM,Any_malignancy,cci
C6302,ICD10CM,Any_malignancy,cci
C6310,ICD10CM,Any_malignancy,cci
C6311,ICD10CM,Any_malignancy,cci
C6312,ICD10CM,Any_malignancy,cci
C632,ICD10CM,Any_malignancy,cci
C637,ICD10CM,Any_malignancy,cci
C638,ICD10CM,Any_malignancy,cci
C639,ICD10CM,Any_malignancy,cci
C641,ICD10CM,Any_malignancy,cci
C642,ICD10CM,Any_malignancy,cci
C649,ICD10CM,Any_malignancy,cci
C651,ICD10CM,Any_malignancy,cci
C652,ICD10CM,Any_malignancy,cci
C659,ICD10CM,Any_malignancy,cci
C661,ICD10CM,Any_malignancy,cci
C662,ICD10CM,Any_malignancy,cci
C669,ICD10CM,Any_malignancy,cci
C67,ICD10CM,Any_malignancy,cci
C670,ICD10CM,Any_malignancy,cci
C671,ICD10CM,Any_malignancy,cci
C672,ICD10CM,Any_malignancy,cci
C673,ICD10CM,Any_malignancy,cci
C674,ICD10CM,Any_malignancy,cci
C675,ICD10CM,Any_malignancy,cci
C676,ICD10CM,Any_malignancy,cci
C677,ICD10CM,Any_malignancy,cci
C678,ICD10CM,Any_malignancy,cci
C679,ICD10CM,Any_malignancy,cci
C68,ICD10CM,Any_malignancy,cci
C680,ICD10CM,Any_malignancy,cci
C681,ICD10CM,Any_malignancy,cci
C688,ICD10CM,Any_malignancy,cci
C689,ICD10CM,Any_malignancy,cci
C69,ICD10CM,Any_malignancy,cci
C6900,ICD10CM,Any_malignancy,cci
C6901,ICD10CM,Any_malignancy,cci
C6902,ICD10CM,Any_malignancy,cci
C6910,ICD10CM,Any_malignancy,cci
C6911,ICD10CM,Any_malignancy,cci
C6912,ICD10CM,Any_malignancy,cci
C6920,ICD10CM,Any_malignancy,cci
C6921,ICD10CM,Any_malignancy,cci
C6922,ICD10CM,Any_malignancy,cci
C6930,ICD10CM,Any_malignancy,cci
C6931,ICD10CM,Any_malignancy,cci
C6932,ICD10CM,Any_malignancy,cci
C6940,ICD10CM,Any_malignancy,cci
C6941,ICD10CM,Any_malignancy,cci
C6942,ICD10CM,Any_malignancy,cci
C6950,ICD10CM,Any_malignancy,cci
C6951,ICD10CM,Any_malignancy,cci
C6952,ICD10CM,Any_malignancy,cci
C6960,ICD10CM,Any_malignancy,cci
C6961,ICD10CM,Any_malignancy,cci
C6962,ICD10CM,Any_malignancy,cci
C6980,ICD10CM,Any_malignancy,cci
C6981,ICD10CM,Any_malignancy,cci
C6982,ICD10CM,Any_malignancy,cci
C6990,ICD10CM,Any_malignancy,cci
C6991,ICD10CM,Any_malignancy,cci
C6992,ICD10CM,Any_malignancy,cci
C70,ICD10CM,Any_malignancy,cci
C700,ICD10CM,Any_malignancy,cci
C701,ICD10CM,Any_malignancy,cci
C709,ICD10CM,Any_malignancy,cci
C71,ICD10CM,Any_malignancy,cci
C710,ICD10CM,Any_malignancy,cci
C711,ICD10CM,Any_malignancy,cci
C712,ICD10CM,Any_malignancy,cci
C713,ICD10CM,Any_malignancy,cci
C714,ICD10CM,Any_malignancy,cci
C715,ICD10CM,Any_malignancy,cci
C716,ICD10CM,Any_malignancy,cci
C717,ICD10CM,Any_malignancy,cci
C718,ICD10CM,Any_malignancy,cci
C719,ICD10CM,Any_malignancy,cci
C72,ICD10CM,Any_malignancy,cci
C720,ICD10CM,Any_malignancy,cci
C721,ICD10CM,Any_malignancy,cci
C7220,ICD10CM,Any_malignancy,cci
C7221,ICD10CM,Any_malignancy,cci
C7222,ICD10CM,Any_malignancy,cci
C7230,ICD10CM,Any_malignancy,cci
C7231,ICD10CM,Any_malignancy,cci
C7232,ICD10CM,Any_malignancy,cci
C7240,ICD10CM,Any_malignancy,cci
C7241,ICD10CM,Any_malignancy,cci
C7242,ICD10CM,Any_malignancy,cci
C7250,ICD10CM,Any_malignancy,cci
C7259,ICD10CM,Any_malignancy,cci
C729,ICD10CM,Any_malignancy,cci
C73,ICD10CM,Any_malignancy,cci
C74,ICD10CM,Any_malignancy,cci
C7400,ICD10CM,Any_malignancy,cci
C7401,ICD10CM,Any_malignancy,cci
C7402,ICD10CM,Any_malignancy,cci
C7410,ICD10CM,Any_malignancy,cci
C7411,ICD10CM,Any_malignancy,cci
C7412,ICD10CM,Any_malignancy,cci
C7490,ICD10CM,Any_malignancy,cci
C7491,ICD10CM,Any_malignancy,cci
C7492,ICD10CM,Any_malignancy,cci
C75,ICD10CM,Any_malignancy,cci
C750,ICD10CM,Any_malignancy,cci
C751,ICD10CM,Any_malignancy,cci
C752,ICD10CM,Any_malignancy,cci
C753,ICD10CM,Any_malignancy,cci
C754,ICD10CM,Any_malignancy,cci
C755,ICD10CM,Any_malignancy,cci
C758,ICD10CM,Any_malignancy,cci
C759,ICD10CM,Any_malignancy,cci
C76,ICD10CM,Any_malignancy,cci
C760,ICD10CM,Any_malignancy,cci
C761,ICD10CM,Any_malignancy,cci
C762,ICD10CM,Any_malignancy,cci
C763,ICD10CM,Any_malignancy,cci
C7640,ICD10CM,Any_malignancy,cci
C7641,ICD10CM,Any_malignancy,cci
C7642,ICD10CM,Any_malignancy,cci
C7650,ICD10CM,Any_malignancy,cci
C7651,ICD10CM,Any_malignancy,cci
C7652,ICD10CM,Any_malignancy,cci
C768,ICD10CM,Any_malignancy,cci
C7A,ICD10CM,Any_malignancy,cci
C7A0,ICD10CM,Any_malignancy,cci
C7A00,ICD10CM,Any_malignancy,cci
C7A01,ICD10CM,Any_malignancy,cci
C7A010,ICD10CM,Any_malignancy,cci
C7A011,ICD10CM,Any_malignancy,cci
C7A012,ICD10CM,Any_malignancy,cci
C7A019,ICD10CM,Any_malignancy,cci
C7A02,ICD10CM,Any_malignancy,cci
C7A020,ICD10CM,Any_malignancy,cci
C7A021,ICD10CM,Any_malignancy,cci
C7A022,ICD10CM,Any_malignancy,cci
C7A023,ICD10CM,Any_malignancy,cci
C7A024,ICD10CM,Any_malignancy,cci
C7A025,ICD10CM,Any_malignancy,cci
C7A026,ICD10CM,Any_malignancy,cci
C7A029,ICD10CM,Any_malignancy,cci
C7A09,ICD10CM,Any_malignancy,cci
C7A090,ICD10CM,Any_malignancy,cci
C7A091,ICD10CM,Any_malignancy,cci
C7A092,ICD10CM,Any_malignancy,cci
C7A093,ICD10CM,Any_malignancy,cci
C7A094,ICD10CM,Any_malignancy,cci
C7A095,ICD10CM,Any_malignancy,cci
C7A096,ICD10CM,Any_malignancy,cci
C7A098,ICD10CM,Any_malignancy,cci
C7A1,ICD10CM,Any_malignancy,cci
C7A8,ICD10CM,Any_malignancy,cci
C7B,ICD10CM,Any_malignancy,cci
C7B0,ICD10CM,Any_malignancy,cci
C7B00,ICD10CM,Any_malignancy,cci
C7B01,ICD10CM,Any_malignancy,cci
C7B02,ICD10CM,Any_malignancy,cci
C7B03,ICD10CM,Any_malignancy,cci
C7B04,ICD10CM,Any_malignancy,cci
C7B09,ICD10CM,Any_malignancy,cci
C7B1,ICD10CM,Any_malignancy,cci
C7B8,ICD10CM,Any_malignancy,cci
C81,ICD10CM,Any_malignancy,cci
C8100,ICD10CM,Any_malignancy,cci
C8101,ICD10CM,Any_malignancy,cci
C8102,ICD10CM,Any_malignancy,cci
C8103,ICD10CM,Any_malignancy,cci
C8104,ICD10CM,Any_malignancy,cci
C8105,ICD10CM,Any_malignancy,cci
C8106,ICD10CM,Any_malignancy,cci
C8107,ICD10CM,Any_malignancy,cci
C8108,ICD10CM,Any_malignancy,cci
C8109,ICD10CM,Any_malignancy,cci
C8110,ICD10CM,Any_malignancy,cci
C8111,ICD10CM,Any_malignancy,cci
C8112,ICD10CM,Any_malignancy,cci
C8113,ICD10CM,Any_malignancy,cci
C8114,ICD10CM,Any_malignancy,cci
C8115,ICD10CM,Any_malignancy,cci
C8116,ICD10CM,Any_malignancy,cci
C8117,ICD10CM,Any_malignancy,cci
C8118,ICD10CM,Any_malignancy,cci
C8119,ICD10CM,Any_malignancy,cci
C8120,ICD10CM,Any_malignancy,cci
C8121,ICD10CM,Any_malignancy,cci
C8122,ICD10CM,Any_malignancy,cci
C8123,ICD10CM,Any_malignancy,cci
C8124,ICD10CM,Any_malignancy,cci
C8125,ICD10CM,Any_malignancy,cci
C8126,ICD10CM,Any_malignancy,cci
C8127,ICD10CM,Any_malignancy,cci
C8128,ICD10CM,Any_malignancy,cci
C8129,ICD10CM,Any_malignancy,cci
C8130,ICD10CM,Any_malignancy,cci
C8131,ICD10CM,Any_malignancy,cci
C8132,ICD10CM,Any_malignancy,cci
C8133,ICD10CM,Any_malignancy,cci
C8134,ICD10CM,Any_malignancy,cci
C8135,ICD10CM,Any_malignancy,cci
C8136,ICD10CM,Any_malignancy,cci
C8137,ICD10CM,Any_malignancy,cci
C8138,ICD10CM,Any_malignancy,cci
C8139,ICD10CM,Any_malignancy,cci
C814,ICD10CM,Any_malignancy,cci
C8140,ICD10CM,Any_malignancy,cci
C8141,ICD10CM,Any_malignancy,cci
C8142,ICD10CM,Any_malignancy,cci
C8143,ICD10CM,Any_malignancy,cci
C8144,ICD10CM,Any_malignancy,cci
C8145,ICD10CM,Any_malignancy,cci
C8146,ICD10CM,Any_malignancy,cci
C8147,ICD10CM,Any_malignancy,cci
C8148,ICD10CM,Any_malignancy,cci
C8149,ICD10CM,Any_malignancy,cci
C8170,ICD10CM,Any_malignancy,cci
C8171,ICD10CM,Any_malignancy,cci
C8172,ICD10CM,Any_malignancy,cci
C8173,ICD10CM,Any_malignancy,cci
C8174,ICD10CM,Any_malignancy,cci
C8175,ICD10CM,Any_malignancy,cci
C8176,ICD10CM,Any_malignancy,cci
C8177,ICD10CM,Any_malignancy,cci
C8178,ICD10CM,Any_malignancy,cci
C8179,ICD10CM,Any_malignancy,cci
C8190,ICD10CM,Any_malignancy,cci
C8191,ICD10CM,Any_malignancy,cci
C8192,ICD10CM,Any_malignancy,cci
C8193,ICD10CM,Any_malignancy,cci
C8194,ICD10CM,Any_malignancy,cci
C8195,ICD10CM,Any_malignancy,cci
C8196,ICD10CM,Any_malignancy,cci
C8197,ICD10CM,Any_malignancy,cci
C8198,ICD10CM,Any_malignancy,cci
C8199,ICD10CM,Any_malignancy,cci
C82,ICD10CM,Any_malignancy,cci
C8200,ICD10CM,Any_malignancy,cci
C8201,ICD10CM,Any_malignancy,cci
C8202,ICD10CM,Any_malignancy,cci
C8203,ICD10CM,Any_malignancy,cci
C8204,ICD10CM,Any_malignancy,cci
C8205,ICD10CM,Any_malignancy,cci
C8206,ICD10CM,Any_malignancy,cci
C8207,ICD10CM,Any_malignancy,cci
C8208,ICD10CM,Any_malignancy,cci
C8209,ICD10CM,Any_malignancy,cci
C8210,ICD10CM,Any_malignancy,cci
C8211,ICD10CM,Any_malignancy,cci
C8212,ICD10CM,Any_malignancy,cci
C8213,ICD10CM,Any_malignancy,cci
C8214,ICD10CM,Any_malignancy,cci
C8215,ICD10CM,Any_malignancy,cci
C8216,ICD10CM,Any_malignancy,cci
C8217,ICD10CM,Any_malignancy,cci
C8218,ICD10CM,Any_malignancy,cci
C8219,ICD10CM,Any_malignancy,cci
C8220,ICD10CM,Any_malignancy,cci
C8221,ICD10CM,Any_malignancy,cci
C8222,ICD10CM,Any_malignancy,cci
C8223,ICD10CM,Any_malignancy,cci
C8224,ICD10CM,Any_malignancy,cci
C8225,ICD10CM,Any_malignancy,cci
C8226,ICD10CM,Any_malignancy,cci
C8227,ICD10CM,Any_malignancy,cci
C8228,ICD10CM,Any_malignancy,cci
C8229,ICD10CM,Any_malignancy,cci
C823,ICD10CM,Any_malignancy,cci
C8230,ICD10CM,Any_malignancy,cci
C8231,ICD10CM,Any_malignancy,cci
C8232,ICD10CM,Any_malignancy,cci
C8233,ICD10CM,Any_malignancy,cci
C8234,ICD10CM,Any_malignancy,cci
C8235,ICD10CM,Any_malignancy,cci
C8236,ICD10CM,Any_malignancy,cci
C8237,ICD10CM,Any_malignancy,cci
C8238,ICD10CM,Any_malignancy,cci
C8239,ICD10CM,Any_malignancy,cci
C824,ICD10CM,Any_malignancy,cci
C8240,ICD10CM,Any_malignancy,cci
C8241,ICD10CM,Any_malignancy,cci
C8242,ICD10CM,Any_malignancy,cci
C8243,ICD10CM,Any_malignancy,cci
C8244,ICD10CM,Any_malignancy,cci
C8245,ICD10CM,Any_malignancy,cci
C8246,ICD10CM,Any_malignancy,cci
C8247,ICD10CM,Any_malignancy,cci
C8248,ICD10CM,Any_malignancy,cci
C8249,ICD10CM,Any_malignancy,cci
C825,ICD10CM,Any_malignancy,cci
C8250,ICD10CM,Any_malignancy,cci
C8251,ICD10CM,Any_malignancy,cci
C8252,ICD10CM,Any_malignancy,cci
C8253,ICD10CM,Any_malignancy,cci
C8254,ICD10CM,Any_malignancy,cci
C8255,ICD10CM,Any_malignancy,cci
C8256,ICD10CM,Any_malignancy,cci
C8257,ICD10CM,Any_malignancy,cci
C8258,ICD10CM,Any_malignancy,cci
C8259,ICD10CM,Any_malignancy,cci
C826,ICD10CM,Any_malignancy,cci
C8260,ICD10CM,Any_malignancy,cci
C8261,ICD10CM,Any_malignancy,cci
C8262,ICD10CM,Any_malignancy,cci
C8263,ICD10CM,Any_malignancy,cci
C8264,ICD10CM,Any_malignancy,cci
C8265,ICD10CM,Any_malignancy,cci
C8266,ICD10CM,Any_malignancy,cci
C8267,ICD10CM,Any_malignancy,cci
C8268,ICD10CM,Any_malignancy,cci
C8269,ICD10CM,Any_malignancy,cci
C828,ICD10CM,Any_malignancy,cci
C8280,ICD10CM,Any_malignancy,cci
C8281,ICD10CM,Any_malignancy,cci
C8282,ICD10CM,Any_malignancy,cci
C8283,ICD10CM,Any_malignancy,cci
C8284,ICD10CM,Any_malignancy,cci
C8285,ICD10CM,Any_malignancy,cci
C8286,ICD10CM,Any_malignancy,cci
C8287,ICD10CM,Any_malignancy,cci
C8288,ICD10CM,Any_malignancy,cci
C8289,ICD10CM,Any_malignancy,cci
C8290,ICD10CM,Any_malignancy,cci
C8291,ICD10CM,Any_malignancy,cci
C8292,ICD10CM,Any_malignancy,cci
C8293,ICD10CM,Any_malignancy,cci
C8294,ICD10CM,Any_malignancy,cci
C8295,ICD10CM,Any_malignancy,cci
C8296,ICD10CM,Any_malignancy,cci
C8297,ICD10CM,Any_malignancy,cci
C8298,ICD10CM,Any_malignancy,cci
C8299,ICD10CM,Any_malignancy,cci
C83,ICD10CM,Any_malignancy,cci
C8300,ICD10CM,Any_malignancy,cci
C8301,ICD10CM,Any_malignancy,cci
C8302,ICD10CM,Any_malignancy,cci
C8303,ICD10CM,Any_malignancy,cci
C8304,ICD10CM,Any_malignancy,cci
C8305,ICD10CM,Any_malignancy,cci
C8306,ICD10CM,Any_malignancy,cci
C8307,ICD10CM,Any_malignancy,cci
C8308,ICD10CM,Any_malignancy,cci
C8309,ICD10CM,Any_malignancy,cci
C8310,ICD10CM,Any_malignancy,cci
C8311,ICD10CM,Any_malignancy,cci
C8312,ICD10CM,Any_malignancy,cci
C8313,ICD10CM,Any_malignancy,cci
C8314,ICD10CM,Any_malignancy,cci
C8315,ICD10CM,Any_malignancy,cci
C8316,ICD10CM,Any_malignancy,cci
C8317,ICD10CM,Any_malignancy,cci
C8318,ICD10CM,Any_malignancy,cci
C8319,ICD10CM,Any_malignancy,cci
C8330,ICD10CM,Any_malignancy,cci
C8331,ICD10CM,Any_malignancy,cci
C8332,ICD10CM,Any_malignancy,cci
C8333,ICD10CM,Any_malignancy,cci
C8334,ICD10CM,Any_malignancy,cci
C8335,ICD10CM,Any_malignancy,cci
C8336,ICD10CM,Any_malignancy,cci
C8337,ICD10CM,Any_malignancy,cci
C8338,ICD10CM,Any_malignancy,cci
C8339,ICD10CM,Any_malignancy,cci
C8350,ICD10CM,Any_malignancy,cci
C8351,ICD10CM,Any_malignancy,cci
C8352,ICD10CM,Any_malignancy,cci
C8353,ICD10CM,Any_malignancy,cci
C8354,ICD10CM,Any_malignancy,cci
C8355,ICD10CM,Any_malignancy,cci
C8356,ICD10CM,Any_malignancy,cci
C8357,ICD10CM,Any_malignancy,cci
C8358,ICD10CM,Any_malignancy,cci
C8359,ICD10CM,Any_malignancy,cci
C8370,ICD10CM,Any_malignancy,cci
C8371,ICD10CM,Any_malignancy,cci
C8372,ICD10CM,Any_malignancy,cci
C8373,ICD10CM,Any_malignancy,cci
C8374,ICD10CM,Any_malignancy,cci
C8375,ICD10CM,Any_malignancy,cci
C8376,ICD10CM,Any_malignancy,cci
C8377,ICD10CM,Any_malignancy,cci
C8378,ICD10CM,Any_malignancy,cci
C8379,ICD10CM,Any_malignancy,cci
C8380,ICD10CM,Any_malignancy,cci
C8381,ICD10CM,Any_malignancy,cci
C8382,ICD10CM,Any_malignancy,cci
C8383,ICD10CM,Any_malignancy,cci
C8384,ICD10CM,Any_malignancy,cci
C8385,ICD10CM,Any_malignancy,cci
C8386,ICD10CM,Any_malignancy,cci
C8387,ICD10CM,Any_malignancy,cci
C8388,ICD10CM,Any_malignancy,cci
C8389,ICD10CM,Any_malignancy,cci
C8390,ICD10CM,Any_malignancy,cci
C8391,ICD10CM,Any_malignancy,cci
C8392,ICD10CM,Any_malignancy,cci
C8393,ICD10CM,Any_malignancy,cci
C8394,ICD10CM,Any_malignancy,cci
C8395,ICD10CM,Any_malignancy,cci
C8396,ICD10CM,Any_malignancy,cci
C8397,ICD10CM,Any_malignancy,cci
C8398,ICD10CM,Any_malignancy,cci
C8399,ICD10CM,Any_malignancy,cci
C84,ICD10CM,Any_malignancy,cci
C8400,ICD10CM,Any_malignancy,cci
C8401,ICD10CM,Any_malignancy,cci
C8402,ICD10CM,Any_malignancy,cci
C8403,ICD10CM,Any_malignancy,cci
C8404,ICD10CM,Any_malignancy,cci
C8405,ICD10CM,Any_malignancy,cci
C8406,ICD10CM,Any_malignancy,cci
C8407,ICD10CM,Any_malignancy,cci
C8408,ICD10CM,Any_malignancy,cci
C8409,ICD10CM,Any_malignancy,cci
C8410,ICD10CM,Any_malignancy,cci
C8411,ICD10CM,Any_malignancy,cci
C8412,ICD10CM,Any_malignancy,cci
C8413,ICD10CM,Any_malignancy,cci
C8414,ICD10CM,Any_malignancy,cci
C8415,ICD10CM,Any_malignancy,cci
C8416,ICD10CM,Any_malignancy,cci
C8417,ICD10CM,Any_malignancy,cci
C8418,ICD10CM,Any_malignancy,cci
C8419,ICD10CM,Any_malignancy,cci
C8440,ICD10CM,Any_malignancy,cci
C8441,ICD10CM,Any_malignancy,cci
C8442,ICD10CM,Any_malignancy,cci
C8443,ICD10CM,Any_malignancy,cci
C8444,ICD10CM,Any_malignancy,cci
C8445,ICD10CM,Any_malignancy,cci
C8446,ICD10CM,Any_malignancy,cci
C8447,ICD10CM,Any_malignancy,cci
C8448,ICD10CM,Any_malignancy,cci
C8449,ICD10CM,Any_malignancy,cci
C846,ICD10CM,Any_malignancy,cci
C8460,ICD10CM,Any_malignancy,cci
C8461,ICD10CM,Any_malignancy,cci
C8462,ICD10CM,Any_malignancy,cci
C8463,ICD10CM,Any_malignancy,cci
C8464,ICD10CM,Any_malignancy,cci
C8465,ICD10CM,Any_malignancy,cci
C8466,ICD10CM,Any_malignancy,cci
C8467,ICD10CM,Any_malignancy,cci
C8468,ICD10CM,Any_malignancy,cci
C8469,ICD10CM,Any_malignancy,cci
C847,ICD10CM,Any_malignancy,cci
